politician,date,answer,pct_estimate,lo,hi
Joe Biden,2022-05-10,Disapprove,53.91149010570189,49.846054021992025,57.97692618941175
Joe Biden,2022-05-09,Approve,41.68995808453288,37.49541664994592,45.88449951911984
Joe Biden,2022-05-09,Disapprove,53.76137130924024,49.694219028426225,57.82852359005425
Joe Biden,2022-05-08,Approve,41.778157469431775,37.57919088458597,45.97712405427757
Joe Biden,2022-05-08,Disapprove,53.44622638966975,49.38535968687825,57.50709309246124
Joe Biden,2022-05-07,Approve,41.67278026392917,37.47566704856668,45.86989347929166
Joe Biden,2022-05-07,Disapprove,53.56923960471658,49.51321638989631,57.62526281953685
Joe Biden,2022-05-06,Approve,41.64453836948468,37.447425154122186,45.84165158484717
Joe Biden,2022-05-06,Disapprove,53.66201417349605,49.605990958675775,57.71803738831632
Joe Biden,2022-05-05,Approve,41.69943319553554,37.496353158197934,45.90251323287315
Joe Biden,2022-05-05,Disapprove,53.69332609392867,49.631721498445756,57.75493068941158
Joe Biden,2022-05-04,Approve,41.78728629099679,37.58296961818378,45.9916029638098
Joe Biden,2022-05-04,Disapprove,53.544241114657474,49.48208474225552,57.606397487059425
Joe Biden,2022-05-03,Approve,41.78848621336426,37.58416954055125,45.992802886177266
Joe Biden,2022-05-03,Disapprove,53.55502290320007,49.492866530798125,57.61717927560202
Joe Biden,2022-05-02,Approve,41.72910932045782,37.52366787092883,45.93455076998683
Joe Biden,2022-05-02,Disapprove,53.62785206407439,49.57193864351791,57.68376548463087
Joe Biden,2022-05-01,Approve,41.95304977591998,37.74650619740785,46.15959335443211
Joe Biden,2022-05-01,Disapprove,53.2203981839035,49.167196353499946,57.273600014307064
Joe Biden,2022-04-30,Approve,41.98472220225997,37.7735918921471,46.19585251237283
Joe Biden,2022-04-30,Disapprove,52.85634695864597,48.80599693979092,56.90669697750102
Joe Biden,2022-04-29,Approve,42.25462188266036,38.041771104534064,46.467472660786655
Joe Biden,2022-04-29,Disapprove,52.45788637902797,48.40623118465363,56.50954157340231
Joe Biden,2022-04-28,Approve,42.355199753754114,38.14126254910465,46.56913695840358
Joe Biden,2022-04-28,Disapprove,52.65051790507194,48.59714023924312,56.70389557090077
Joe Biden,2022-04-27,Approve,42.16454365272477,37.95046558833595,46.37862171711358
Joe Biden,2022-04-27,Disapprove,52.8166179165555,48.76616044760865,56.86707538550235
Joe Biden,2022-04-26,Approve,42.26435237392563,38.04653547524155,46.48216927260972
Joe Biden,2022-04-26,Disapprove,52.93309810029738,48.88340238390704,56.98279381668772
Joe Biden,2022-04-25,Approve,42.32520918865855,38.10617484381254,46.544243533504556
Joe Biden,2022-04-25,Disapprove,52.98480773108802,48.93145880597102,57.03815665620502
Joe Biden,2022-04-24,Approve,42.22807071496507,38.00590667339471,46.45023475653543
Joe Biden,2022-04-24,Disapprove,53.06784776285059,49.026015108129585,57.109680417571596
Joe Biden,2022-04-23,Approve,42.26324834602124,38.041084304450884,46.4854123875916
Joe Biden,2022-04-23,Disapprove,53.046951830443355,49.00511917572235,57.08878448516436
Joe Biden,2022-04-22,Approve,42.186996429622994,37.96146608304291,46.41252677620308
Joe Biden,2022-04-22,Disapprove,53.215618890832715,49.17146339727231,57.25977438439312
Joe Biden,2022-04-21,Approve,42.16050555364447,37.932155031160434,46.38885607612852
Joe Biden,2022-04-21,Disapprove,53.27610212819779,49.22860648061361,57.32359777578199
Joe Biden,2022-04-20,Approve,42.75965181929576,38.54120367295458,46.97809996563694
Joe Biden,2022-04-20,Disapprove,52.95961348113735,48.91311427905595,57.00611268321876
Joe Biden,2022-04-19,Approve,42.660555204437415,38.45617715191318,46.86493325696165
Joe Biden,2022-04-19,Disapprove,53.111878977085404,49.07168816500942,57.15206978916139
Joe Biden,2022-04-18,Approve,42.711911225210095,38.52444918735067,46.89937326306952
Joe Biden,2022-04-18,Disapprove,52.88967346368715,48.85022877884605,56.929118148528254
Joe Biden,2022-04-17,Approve,41.73363364937795,37.54364449031896,45.92362280843694
Joe Biden,2022-04-17,Disapprove,53.13622145528466,49.09456831603863,57.17787459453069
Joe Biden,2022-04-16,Approve,41.32512619418338,37.14033845391671,45.509913934450054
Joe Biden,2022-04-16,Disapprove,53.51606096167981,49.481932007747744,57.55018991561188
Joe Biden,2022-04-15,Approve,41.42619500379158,37.23954703178962,45.612842975793534
Joe Biden,2022-04-15,Disapprove,53.37904561576746,49.34609994800818,57.41199128352674
Joe Biden,2022-04-14,Approve,41.49106239190917,37.30242506106665,45.679699722751685
Joe Biden,2022-04-14,Disapprove,53.27362731583971,49.243749613859585,57.30350501781984
Joe Biden,2022-04-13,Approve,41.518811667090844,37.32867118369489,45.7089521504868
Joe Biden,2022-04-13,Disapprove,53.267057482697666,49.23556518112746,57.29854978426787
Joe Biden,2022-04-12,Approve,41.44219729661069,37.250538024347335,45.63385656887405
Joe Biden,2022-04-12,Disapprove,53.45118978658794,49.41830619746429,57.48407337571159
Joe Biden,2022-04-11,Approve,41.65185770382329,37.464133039150404,45.839582368496174
Joe Biden,2022-04-11,Disapprove,53.37544132001588,49.34512009051422,57.40576254951754
Joe Biden,2022-04-10,Approve,42.02838690850943,37.84510493284638,46.21166888417248
Joe Biden,2022-04-10,Disapprove,53.184047420511924,49.168428090572604,57.19966675045124
Joe Biden,2022-04-09,Approve,42.33571299725735,38.15588027657198,46.51554571794273
Joe Biden,2022-04-09,Disapprove,53.28659129663113,49.270070386960384,57.303112206301876
Joe Biden,2022-04-08,Approve,42.380411753177,38.201758577342936,46.559064929011065
Joe Biden,2022-04-08,Disapprove,53.38649587973026,49.371831251577326,57.4011605078832
Joe Biden,2022-04-07,Approve,42.18738326892856,38.00568103578074,46.36908550207639
Joe Biden,2022-04-07,Disapprove,53.41530081359775,49.41179800379769,57.418803623397814
Joe Biden,2022-04-06,Approve,42.08514042631285,37.90219789377096,46.268082958854734
Joe Biden,2022-04-06,Disapprove,53.542057648211006,49.539178754368294,57.54493654205372
Joe Biden,2022-04-05,Approve,42.02286571400376,37.83797113212936,46.20776029587815
Joe Biden,2022-04-05,Disapprove,53.686804807968585,49.68285035942328,57.69075925651389
Joe Biden,2022-04-04,Approve,41.649058743000374,37.45938642467438,45.83873106132637
Joe Biden,2022-04-04,Disapprove,54.18959520437637,50.18852123251603,58.19066917623671
Joe Biden,2022-04-03,Approve,41.542163198045294,37.34855472306706,45.73577167302353
Joe Biden,2022-04-03,Disapprove,54.31462688369606,50.31927492682928,58.309978840562835
Joe Biden,2022-04-02,Approve,41.578986052062525,37.38271323821297,45.77525886591208
Joe Biden,2022-04-02,Disapprove,53.88099105129857,49.8837469597184,57.878235142878744
Joe Biden,2022-04-01,Approve,41.64835934668526,37.45041167582591,45.84630701754461
Joe Biden,2022-04-01,Disapprove,53.795487984359845,49.79631286094512,57.79466310777457
Joe Biden,2022-03-31,Approve,41.57856839352225,37.3806207226629,45.776516064381596
Joe Biden,2022-03-31,Disapprove,53.73868938723566,49.739514263820936,57.73786451065038
Joe Biden,2022-03-30,Approve,41.5709288415064,37.371796984516195,45.77006069849661
Joe Biden,2022-03-30,Disapprove,53.47884332563896,49.483494398372656,57.47419225290527
Joe Biden,2022-03-29,Approve,41.59913827797121,37.401506747769645,45.79676980817278
Joe Biden,2022-03-29,Disapprove,53.44789278531031,49.45774304096791,57.438042529652705
Joe Biden,2022-03-28,Approve,41.61512960818714,37.41515255531233,45.81510666106195
Joe Biden,2022-03-28,Disapprove,53.519512773001495,49.52705036834639,57.5119751776566
Joe Biden,2022-03-27,Approve,41.467778791092584,37.26558281484871,45.669974767336456
Joe Biden,2022-03-27,Disapprove,53.53101239105427,49.53755037623794,57.5244744058706
Joe Biden,2022-03-26,Approve,41.33248776732338,37.13324120011446,45.531734334532295
Joe Biden,2022-03-26,Disapprove,53.73204945942074,49.744029711292114,57.72006920754937
Joe Biden,2022-03-25,Approve,41.36034225757643,37.16109569036751,45.559588824785344
Joe Biden,2022-03-25,Disapprove,53.7333025067219,49.74528275859327,57.72132225485053
Joe Biden,2022-03-24,Approve,41.40555304959562,37.20420712126656,45.60689897792467
Joe Biden,2022-03-24,Disapprove,53.88218403100312,49.89252718200928,57.87184087999696
Joe Biden,2022-03-23,Approve,42.09894065785809,37.91929171371286,46.278589602003315
Joe Biden,2022-03-23,Disapprove,53.600132376065154,49.61352786603737,57.586736886092936
Joe Biden,2022-03-22,Approve,42.141088255770086,37.96143931162486,46.320737199915314
Joe Biden,2022-03-22,Disapprove,53.56083552222628,49.574231012198496,57.54744003225406
Joe Biden,2022-03-21,Approve,42.36576538740487,38.18963335231829,46.541897422491445
Joe Biden,2022-03-21,Disapprove,53.212498979713146,49.229827160557846,57.195170798868446
Joe Biden,2022-03-20,Approve,42.25188098070123,38.09234538353928,46.41141657786318
Joe Biden,2022-03-20,Disapprove,53.1354598924553,49.180667080186836,57.09025270472378
Joe Biden,2022-03-19,Approve,42.03436045434837,37.87167065473814,46.19705025395861
Joe Biden,2022-03-19,Disapprove,53.635983894185145,49.6795363592773,57.59243142909299
Joe Biden,2022-03-18,Approve,42.09547358708151,37.93278378747127,46.25816338669174
Joe Biden,2022-03-18,Disapprove,53.635330984781675,49.67888344987384,57.59177851968953
Joe Biden,2022-03-17,Approve,42.28788599372571,38.12489035781718,46.45088162963424
Joe Biden,2022-03-17,Disapprove,53.449042831327525,49.49323661629733,57.40484904635772
Joe Biden,2022-03-16,Approve,42.45789435507095,38.2922759462211,46.62351276392079
Joe Biden,2022-03-16,Disapprove,53.25385284184019,49.29659863494739,57.211107048733
Joe Biden,2022-03-15,Approve,42.562968473417136,38.39735006456729,46.72858688226698
Joe Biden,2022-03-15,Disapprove,53.196718237822665,49.23946403092986,57.15397244471547
Joe Biden,2022-03-14,Approve,42.88668744240967,38.72107386207563,47.052301022743706
Joe Biden,2022-03-14,Disapprove,52.882449725745914,48.92179465242118,56.84310479907065
Joe Biden,2022-03-13,Approve,43.015737388315216,38.85379231416671,47.17768246246372
Joe Biden,2022-03-13,Disapprove,52.6773981058051,48.732760826225395,56.62203538538481
Joe Biden,2022-03-12,Approve,43.282041887663965,39.118070316706316,47.446013458621614
Joe Biden,2022-03-12,Disapprove,52.32986958091065,48.38323022123007,56.276508940591235
Joe Biden,2022-03-11,Approve,43.870566078706986,39.714355916970824,48.02677624044315
Joe Biden,2022-03-11,Disapprove,51.70408029503726,47.77037406507867,55.637786524995846
Joe Biden,2022-03-10,Approve,43.804564406117535,39.65135773926007,47.957771072975
Joe Biden,2022-03-10,Disapprove,51.56149753747073,47.64908195076705,55.47391312417441
Joe Biden,2022-03-09,Approve,43.76542658923461,39.61221992237714,47.91863325609207
Joe Biden,2022-03-09,Disapprove,51.484018993569656,47.571603406865975,55.396434580273336
Joe Biden,2022-03-08,Approve,43.848692213004945,39.69149799533899,48.0058864306709
Joe Biden,2022-03-08,Disapprove,51.6449297554544,47.73852126386603,55.551338247042764
Joe Biden,2022-03-07,Approve,43.92653555416403,39.7726263269079,48.08044478142017
Joe Biden,2022-03-07,Disapprove,51.693135630280146,47.790751021634016,55.59552023892628
Joe Biden,2022-03-06,Approve,43.304501446041535,39.14197650742084,47.467026384662226
Joe Biden,2022-03-06,Disapprove,51.927336303826436,48.022469284299795,55.83220332335308
Joe Biden,2022-03-05,Approve,42.718548448860076,38.563022055014315,46.87407484270584
Joe Biden,2022-03-05,Disapprove,52.51229601655194,48.616093422646436,56.40849861045745
Joe Biden,2022-03-04,Approve,42.52088657906743,38.36292750746506,46.6788456506698
Joe Biden,2022-03-04,Disapprove,52.62425902437471,48.726044237727734,56.52247381102168
Joe Biden,2022-03-03,Approve,42.68155825096579,38.5235670815827,46.83954942034889
Joe Biden,2022-03-03,Disapprove,52.47680043107626,48.578379901072,56.37522096108053
Joe Biden,2022-03-02,Approve,41.775051107580396,37.65613364677667,45.893968568384125
Joe Biden,2022-03-02,Disapprove,53.17124375974657,49.296150231926575,57.04633728756656
Joe Biden,2022-03-01,Approve,41.25378859959826,37.15914200155821,45.34843519763831
Joe Biden,2022-03-01,Disapprove,53.48947345895855,49.61740835135362,57.36153856656348
Joe Biden,2022-02-28,Approve,41.07401804826424,36.98107967719698,45.166956419331505
Joe Biden,2022-02-28,Disapprove,53.63987983937444,49.78553925271938,57.49422042602949
Joe Biden,2022-02-27,Approve,40.8780682358986,36.79416864716429,44.961967824632914
Joe Biden,2022-02-27,Disapprove,53.66410588216985,49.81217696167708,57.51603480266263
Joe Biden,2022-02-26,Approve,40.91462881115918,36.827784792911984,45.00147282940638
Joe Biden,2022-02-26,Disapprove,53.63117148807414,49.79308945093502,57.469253525213254
Joe Biden,2022-02-25,Approve,41.06287804217008,36.97460088277471,45.151155201565444
Joe Biden,2022-02-25,Disapprove,53.6154603933671,49.78096619211895,57.44995459461525
Joe Biden,2022-02-24,Approve,41.46512931343487,37.375651676149026,45.55460695072072
Joe Biden,2022-02-24,Disapprove,53.436259355255814,49.60029638816983,57.2722223223418
Joe Biden,2022-02-23,Approve,41.86774793658629,37.80859981281026,45.926896060362324
Joe Biden,2022-02-23,Disapprove,53.41328024892745,49.573898939230155,57.252661558624744
Joe Biden,2022-02-22,Approve,42.004705117438974,37.936665343378415,46.07274489149953
Joe Biden,2022-02-22,Disapprove,53.51910386157357,49.67840397956365,57.35980374358349
Joe Biden,2022-02-21,Approve,42.48076784150944,38.40625982632415,46.55527585669473
Joe Biden,2022-02-21,Disapprove,53.157907257831646,49.31560533106455,57.00020918459874
Joe Biden,2022-02-20,Approve,42.41094800988364,38.354120724443476,46.467775295323804
Joe Biden,2022-02-20,Disapprove,53.12322233208512,49.3028192169188,56.94362544725144
Joe Biden,2022-02-19,Approve,42.04376369723651,37.97820707878059,46.10932031569242
Joe Biden,2022-02-19,Disapprove,53.57217195081599,49.75634591035926,57.38799799127273
Joe Biden,2022-02-18,Approve,42.03821971558496,37.97266309712904,46.10377633404087
Joe Biden,2022-02-18,Disapprove,53.584778375958614,49.76895233550188,57.40060441641535
Joe Biden,2022-02-17,Approve,41.92699098080844,37.864027220546504,45.98995474107038
Joe Biden,2022-02-17,Disapprove,53.402848513327,49.5962083488513,57.20948867780271
Joe Biden,2022-02-16,Approve,42.035666259267025,37.96919462498417,46.10213789354988
Joe Biden,2022-02-16,Disapprove,53.53127895731198,49.72111461173805,57.341443302885914
Joe Biden,2022-02-15,Approve,41.854059988226574,37.784793918889605,45.92332605756354
Joe Biden,2022-02-15,Disapprove,53.920689406963575,50.1066757562731,57.73470305765405
Joe Biden,2022-02-14,Approve,41.84539528485596,37.77359899790901,45.91719157180291
Joe Biden,2022-02-14,Disapprove,54.11926826941828,50.30517593299213,57.93336060584443
Joe Biden,2022-02-13,Approve,42.06591674212527,37.992376207156994,46.13945727709354
Joe Biden,2022-02-13,Disapprove,54.04133983815534,50.22513134718839,57.85754832912229
Joe Biden,2022-02-12,Approve,41.87945252891118,37.80524078726498,45.95366427055738
Joe Biden,2022-02-12,Disapprove,54.144448089104124,50.330795364216726,57.95810081399152
Joe Biden,2022-02-11,Approve,41.85747484828329,37.78326310663709,45.931686589929484
Joe Biden,2022-02-11,Disapprove,54.26873311791309,50.45508039302569,58.082385842800484
Joe Biden,2022-02-10,Approve,41.61911119498194,37.549824590052935,45.688397799910945
Joe Biden,2022-02-10,Disapprove,54.21495585004924,50.40131566870755,58.02859603139094
Joe Biden,2022-02-09,Approve,41.6057878367038,37.53408625322785,45.67748942017975
Joe Biden,2022-02-09,Disapprove,54.18034082339637,50.364601706838314,57.99607993995443
Joe Biden,2022-02-08,Approve,41.4761558060199,37.407779779244784,45.54453183279501
Joe Biden,2022-02-08,Disapprove,54.39544331376292,50.57772472122263,58.213161906303206
Joe Biden,2022-02-07,Approve,41.210678477002354,37.13475411581178,45.28660283819293
Joe Biden,2022-02-07,Disapprove,54.76674138227611,50.95231763585035,58.58116512870187
Joe Biden,2022-02-06,Approve,41.02884743343237,36.951082834563316,45.10661203230142
Joe Biden,2022-02-06,Disapprove,54.638612465844474,50.82832657786642,58.44889835382253
Joe Biden,2022-02-05,Approve,41.447343761667874,37.365266755431016,45.52942076790473
Joe Biden,2022-02-05,Disapprove,53.67864195996789,49.872399592323085,57.4848843276127
Joe Biden,2022-02-04,Approve,41.48087431597153,37.398797309734675,45.56295132220839
Joe Biden,2022-02-04,Disapprove,53.64893820948335,49.84269584183854,57.455180577128154
Joe Biden,2022-02-03,Approve,41.980948450900286,37.89889738765592,46.06299951414465
Joe Biden,2022-02-03,Disapprove,53.26384885648328,49.457834724876406,57.069862988090165
Joe Biden,2022-02-02,Approve,42.151327225046245,38.076456609725085,46.226197840367405
Joe Biden,2022-02-02,Disapprove,52.88065306991312,49.095816462930586,56.66548967689566
Joe Biden,2022-02-01,Approve,42.23161114584792,38.15627782310253,46.3069444685933
Joe Biden,2022-02-01,Disapprove,52.85923847457232,49.07482299845741,56.64365395068724
Joe Biden,2022-01-31,Approve,41.999936966611685,37.92682173053757,46.0730522026858
Joe Biden,2022-01-31,Disapprove,53.16349062159671,49.380272249940894,56.94670899325252
Joe Biden,2022-01-30,Approve,41.860571168954436,37.78351443612497,45.937627901783905
Joe Biden,2022-01-30,Disapprove,53.31853347551958,49.53168353676899,57.10538341427017
Joe Biden,2022-01-29,Approve,41.825878033485196,37.7464947481733,45.905261318797095
Joe Biden,2022-01-29,Disapprove,53.282314003011855,49.501195911646214,57.0634320943775
Joe Biden,2022-01-28,Approve,41.70709855789597,37.62576442155207,45.788432694239866
Joe Biden,2022-01-28,Disapprove,53.761175499018975,49.985485074664254,57.536865923373696
Joe Biden,2022-01-27,Approve,41.80820326785461,37.72532283732586,45.891083698383355
Joe Biden,2022-01-27,Disapprove,53.562664962539955,49.789346588257594,57.335983336822316
Joe Biden,2022-01-26,Approve,41.63959646150002,37.557265409213635,45.721927513786405
Joe Biden,2022-01-26,Disapprove,53.662549014622144,49.88777438240409,57.4373236468402
Joe Biden,2022-01-25,Approve,41.53283057746995,37.454529843114784,45.61113131182512
Joe Biden,2022-01-25,Disapprove,53.766358042618165,49.99515604599133,57.537560039245
Joe Biden,2022-01-24,Approve,41.57645438731591,37.49524182337324,45.657666951258584
Joe Biden,2022-01-24,Disapprove,53.929587263932106,50.155943239125,57.70323128873921
Joe Biden,2022-01-23,Approve,40.78177119861948,36.7065153646899,44.85702703254906
Joe Biden,2022-01-23,Disapprove,54.4541804048902,50.67940396653792,58.22895684324249
Joe Biden,2022-01-22,Approve,40.75318878011932,36.67307553762264,44.833302022615996
Joe Biden,2022-01-22,Disapprove,54.194967771496664,50.44111676192159,57.948818781071736
Joe Biden,2022-01-21,Approve,40.787054157888456,36.706940915391776,44.867167400385135
Joe Biden,2022-01-21,Disapprove,54.18584069448508,50.43198968491001,57.93969170406015
Joe Biden,2022-01-20,Approve,41.3094731772604,37.22735153123087,45.39159482328993
Joe Biden,2022-01-20,Disapprove,54.071699038234996,50.31622088259464,57.82717719387535
Joe Biden,2022-01-19,Approve,41.71552417981287,37.65440154292847,45.776646816697266
Joe Biden,2022-01-19,Disapprove,53.823044561762444,50.06315000825222,57.58293911527268
Joe Biden,2022-01-18,Approve,41.531798208054155,37.471968287183685,45.59162812892462
Joe Biden,2022-01-18,Disapprove,53.78105716622772,50.020712483139576,57.54140184931586
Joe Biden,2022-01-17,Approve,42.02940905232276,37.979087732329575,46.079730372315964
Joe Biden,2022-01-17,Disapprove,53.3809586131794,49.618645995247874,57.143271231110916
Joe Biden,2022-01-16,Approve,42.25795374758012,38.2028500179513,46.313057477208936
Joe Biden,2022-01-16,Disapprove,53.17486884492618,49.40820145754742,56.94153623230494
Joe Biden,2022-01-15,Approve,42.68946833357272,38.64410627223905,46.73483039490639
Joe Biden,2022-01-15,Disapprove,52.73847880087442,48.99059341545262,56.48636418629623
Joe Biden,2022-01-14,Approve,42.64423124466966,38.58961880408819,46.698843685251134
Joe Biden,2022-01-14,Disapprove,52.62190346639956,48.86765506517559,56.37615186762353
Joe Biden,2022-01-13,Approve,42.54174232649861,38.48545757652705,46.59802707647017
Joe Biden,2022-01-13,Disapprove,52.297325387726545,48.55523207877635,56.03941869667674
Joe Biden,2022-01-12,Approve,42.58148864755111,38.52157224939321,46.641405045709014
Joe Biden,2022-01-12,Disapprove,52.26295994504912,48.51751759596987,56.008402294128366
Joe Biden,2022-01-11,Approve,42.78637430879395,38.72910249883947,46.84364611874844
Joe Biden,2022-01-11,Disapprove,52.11853186898632,48.37352149874275,55.863542239229886
Joe Biden,2022-01-10,Approve,42.66309026973213,38.604202998297716,46.721977541166545
Joe Biden,2022-01-10,Disapprove,52.098941715561814,48.34971759736682,55.848165833756816
Joe Biden,2022-01-09,Approve,43.15364922836128,39.09871622917601,47.20858222754655
Joe Biden,2022-01-09,Disapprove,51.866551691263766,48.110810117730274,55.62229326479726
Joe Biden,2022-01-08,Approve,42.98270972789522,38.923887027037146,47.04153242875329
Joe Biden,2022-01-08,Disapprove,51.502729901512744,47.743310100509355,55.26214970251613
Joe Biden,2022-01-07,Approve,43.000899844794766,38.94207714393669,47.05972254565284
Joe Biden,2022-01-07,Disapprove,51.48935012246041,47.72993032145702,55.2487699234638
Joe Biden,2022-01-06,Approve,43.26652123945978,39.20837175252163,47.324670726397926
Joe Biden,2022-01-06,Disapprove,51.341453962783476,47.581698959945484,55.10120896562147
Joe Biden,2022-01-05,Approve,43.257429000117284,39.196755545648976,47.3181024545856
Joe Biden,2022-01-05,Disapprove,51.14213969535279,47.380740529840345,54.90353886086523
Joe Biden,2022-01-04,Approve,43.06375360788906,39.006163674088,47.12134354169012
Joe Biden,2022-01-04,Disapprove,51.45807542841426,47.69429936971699,55.221851487111536
Joe Biden,2022-01-03,Approve,43.62817170776975,39.573458530924036,47.68288488461547
Joe Biden,2022-01-03,Disapprove,51.60937040968443,47.83962460538907,55.37911621397979
Joe Biden,2022-01-02,Approve,43.64399744371051,39.589284266864794,47.69871062055623
Joe Biden,2022-01-02,Disapprove,51.60452536522934,47.83477956093398,55.374271169524704
Joe Biden,2022-01-01,Approve,43.71961319424241,39.66232453495821,47.77690185352662
Joe Biden,2022-01-01,Disapprove,51.56128516596297,47.78961517860867,55.33295515331727
Joe Biden,2021-12-31,Approve,43.81905514097066,39.761766481686465,47.87634380025487
Joe Biden,2021-12-31,Disapprove,51.36437956618775,47.59270957883344,55.13604955354205
Joe Biden,2021-12-30,Approve,44.09699266337148,40.04089424064141,48.153091086101554
Joe Biden,2021-12-30,Disapprove,51.47536975995009,47.70028754859625,55.25045197130393
Joe Biden,2021-12-29,Approve,43.74670316997009,39.68716635968829,47.80623998025189
Joe Biden,2021-12-29,Disapprove,52.133828067353996,48.36239789417708,55.90525824053091
Joe Biden,2021-12-28,Approve,44.011539832481525,39.9544736800722,48.06860598489085
Joe Biden,2021-12-28,Disapprove,51.63033481302659,47.87290555947023,55.38776406658295
Joe Biden,2021-12-27,Approve,44.03657854582169,39.979512393412364,48.09364469823102
Joe Biden,2021-12-27,Disapprove,51.6320570375346,47.87462778397824,55.38948629109096
Joe Biden,2021-12-26,Approve,44.02405751686191,39.96410844945609,48.084006584267726
Joe Biden,2021-12-26,Disapprove,51.665359605628396,47.905408127625044,55.42531108363175
Joe Biden,2021-12-25,Approve,44.05049765307892,39.9905485856731,48.11044672048474
Joe Biden,2021-12-25,Disapprove,51.66279748925655,47.902846011253196,55.4227489672599
Joe Biden,2021-12-24,Approve,44.07763962440839,40.017690557002574,48.13758869181421
Joe Biden,2021-12-24,Disapprove,51.65940032472191,47.899448846718556,55.41935180272526
Joe Biden,2021-12-23,Approve,44.10608988150425,40.04456971117399,48.167610051834515
Joe Biden,2021-12-23,Disapprove,51.68986184261738,47.92755911504372,55.452164570191044
Joe Biden,2021-12-22,Approve,44.109908007732685,40.04838783740243,48.17142817806295
Joe Biden,2021-12-22,Disapprove,51.69504247271134,47.93273974513768,55.457345200285005
Joe Biden,2021-12-21,Approve,44.17038605616737,40.11259565816993,48.2281764541648
Joe Biden,2021-12-21,Disapprove,51.69987418432076,47.93785524420015,55.461893124441374
Joe Biden,2021-12-20,Approve,44.15698289914849,40.097414925936725,48.21655087236025
Joe Biden,2021-12-20,Disapprove,51.87855259120419,48.11258760156664,55.644517580841736
Joe Biden,2021-12-19,Approve,44.23113176494559,40.16989374171547,48.29236978817569
Joe Biden,2021-12-19,Disapprove,51.76024607589022,48.008146494475795,55.512345657304635
Joe Biden,2021-12-18,Approve,44.39553749552893,40.329822086262524,48.46125290479533
Joe Biden,2021-12-18,Disapprove,51.368209657126386,47.614606526535646,55.121812787717126
Joe Biden,2021-12-17,Approve,44.44135345962738,40.37315084785778,48.50955607139698
Joe Biden,2021-12-17,Disapprove,51.308506379268,47.55357297388213,55.06343978465387
Joe Biden,2021-12-16,Approve,44.50032957413525,40.44044582826204,48.56021332000846
Joe Biden,2021-12-16,Disapprove,51.42891602792055,47.678980830817224,55.178851225023884
Joe Biden,2021-12-15,Approve,44.54484291804294,40.48067126704268,48.6090145690432
Joe Biden,2021-12-15,Disapprove,51.55608387676352,47.80270010772845,55.3094676457986
Joe Biden,2021-12-14,Approve,44.50624964558931,40.44595333962595,48.56654595155266
Joe Biden,2021-12-14,Disapprove,51.611675201916896,47.85796553109647,55.36538487273734
Joe Biden,2021-12-13,Approve,44.46736054269129,40.40534377487337,48.529377310509204
Joe Biden,2021-12-13,Disapprove,51.461950106911274,47.704919617629365,55.218980596193184
Joe Biden,2021-12-12,Approve,44.13050434484595,40.059751560839665,48.20125712885224
Joe Biden,2021-12-12,Disapprove,51.45617543780366,47.70516093663893,55.207189938968384
Joe Biden,2021-12-11,Approve,43.5802838300421,39.512837038407994,47.6477306216762
Joe Biden,2021-12-11,Disapprove,51.62873084642875,47.87595801365822,55.381503679199284
Joe Biden,2021-12-10,Approve,43.6257623531752,39.558315561541086,47.69320914480931
Joe Biden,2021-12-10,Disapprove,51.58508425277554,47.832311420005006,55.33785708554607
Joe Biden,2021-12-09,Approve,43.39418278209716,39.335469799736046,47.45289576445829
Joe Biden,2021-12-09,Disapprove,51.67896923543044,47.92593304856838,55.432005422292505
Joe Biden,2021-12-08,Approve,43.209520852928534,39.15441380724812,47.26462789860895
Joe Biden,2021-12-08,Disapprove,51.769386519478715,48.013482292468474,55.525290746488956
Joe Biden,2021-12-07,Approve,43.03736320066532,38.97988476706449,47.094841634266146
Joe Biden,2021-12-07,Disapprove,51.80698511194657,48.0510870447085,55.56288317918463
Joe Biden,2021-12-06,Approve,42.96417519392489,38.9128588706797,47.01549151717009
Joe Biden,2021-12-06,Disapprove,51.85853734923922,48.10491650610602,55.61215819237242
Joe Biden,2021-12-05,Approve,43.10664991006368,39.061465876721066,47.151833943406295
Joe Biden,2021-12-05,Disapprove,51.7700430474255,48.01085403101827,55.52923206383274
Joe Biden,2021-12-04,Approve,43.05481223802829,39.011971891658746,47.097652584397835
Joe Biden,2021-12-04,Disapprove,51.73485694127719,47.98140021711197,55.488313665442405
Joe Biden,2021-12-03,Approve,42.74539935048978,38.698993570344214,46.79180513063534
Joe Biden,2021-12-03,Disapprove,52.165253370718276,48.41025763592721,55.92024910550934
Joe Biden,2021-12-02,Approve,42.910204076294285,38.86204227179393,46.95836588079464
Joe Biden,2021-12-02,Disapprove,52.16554988817156,48.41028383653193,55.92081593981119
Joe Biden,2021-12-01,Approve,42.851818364083094,38.8057941787839,46.89784254938229
Joe Biden,2021-12-01,Disapprove,52.367727028498884,48.6096231471169,56.12583090988087
Joe Biden,2021-11-30,Approve,42.42286943965678,38.388282138468675,46.45745674084488
Joe Biden,2021-11-30,Disapprove,52.55534458705445,48.807418607680376,56.30327056642852
Joe Biden,2021-11-29,Approve,42.08837644257368,38.04854565200064,46.128207233146725
Joe Biden,2021-11-29,Disapprove,52.78307637405713,49.03782903372392,56.52832371439034
